Barcode,Article,Percentage,OriginalPrice
10000116330,JSSRF03241105S,50,
10000116331,JSSRF03241105S,50,
10000116332,JSSRF03241105S,50,
10000116333,JSSRF03241105S,50,
10000116334,JSSRF03241105S,50,
10000116335,JSSRF03241105S,50,
10000116336,JSSRF03241106S,50,
10000116337,JSSRF03241106S,50,
10000116338,JSSRF03241106S,50,
10000116339,JSSRF03241106S,50,
10000116340,JSSRF03241106S,50,
10000116341,JSSRF03241106S,50,
10000116342,JSSRF03241108S,50,
10000116343,JSSRF03241108S,50,
10000116344,JSSRF03241108S,50,
10000116345,JSSRF03241108S,50,
10000116346,JSSRF03241108S,50,
10000116347,JSSRF03241108S,50,
10000116348,JSSRF03241109S,50,
10000116349,JSSRF03241109S,50,
10000116350,JSSRF03241109S,50,
10000116351,JSSRF03241109S,50,
10000116352,JSSRF03241109S,50,
10000116353,JSSRF03241109S,50,
10000116354,JSSRF03241110S,50,
10000116355,JSSRF03241110S,50,
10000116356,JSSRF03241110S,50,
10000116357,JSSRF03241110S,50,
10000116358,JSSRF03241110S,50,
10000116359,JSSRF03241110S,50,
10000116360,JSSRF03241111S,50,
10000116361,JSSRF03241111S,50,
10000116362,JSSRF03241111S,50,
10000116363,JSSRF03241111S,50,
10000116364,JSSRF03241111S,50,
10000116365,JSSRF03241111S,50,
10000084001,JSSRF03241160S,50,
10000084002,JSSRF03241160S,50,
10000084003,JSSRF03241160S,50,
10000084004,JSSRF03241160S,50,
10000084005,JSSRF03241160S,50,
10000084006,JSSRF03241160S,50,
10000116366,JSSRF03241656S,50,
10000116367,JSSRF03241656S,50,
10000116368,JSSRF03241656S,50,
10000116369,JSSRF03241656S,50,
10000116370,JSSRF03241656S,50,
10000116371,JSSRF03241656S,50,
10000116372,JSSRF03241661S,50,
10000116373,JSSRF03241661S,50,
10000116374,JSSRF03241661S,50,
10000116375,JSSRF03241661S,50,
10000116376,JSSRF03241661S,50,
10000116377,JSSRF03241661S,50,
10000116378,JSSRF03241687S,50,
10000116379,JSSRF03241687S,50,
10000116380,JSSRF03241687S,50,
10000116381,JSSRF03241687S,50,
10000116382,JSSRF03241687S,50,
10000116383,JSSRF03241687S,50,
10000116384,JSSRF03241688S,50,
10000116385,JSSRF03241688S,50,
10000116386,JSSRF03241688S,50,
10000116387,JSSRF03241688S,50,
10000116388,JSSRF03241688S,50,
10000116389,JSSRF03241688S,50,
10000116390,JSSRF03241694S,50,
10000116391,JSSRF03241694S,50,
10000116392,JSSRF03241694S,50,
10000116393,JSSRF03241694S,50,
10000116394,JSSRF03241694S,50,
10000116395,JSSRF03241694S,50,
10000116396,JSSRF0324462S,50,
10000116397,JSSRF0324462S,50,
10000116398,JSSRF0324462S,50,
10000116399,JSSRF0324462S,50,
10000116400,JSSRF0324462S,50,
10000116401,JSSRF0324462S,50,
10000116402,JSSRF0324464S,50,
10000116403,JSSRF0324464S,50,
10000116404,JSSRF0324464S,50,
10000116405,JSSRF0324464S,50,
10000116406,JSSRF0324464S,50,
10000116407,JSSRF0324464S,50,
10000117906,JSSRF0324475S,50,
10000117907,JSSRF0324475S,50,
10000117908,JSSRF0324475S,50,
10000117909,JSSRF0324475S,50,
10000117910,JSSRF0324475S,50,
10000117911,JSSRF0324475S,50,
10000118530,JSSRF0324479S,50,
10000118531,JSSRF0324479S,50,
10000118532,JSSRF0324479S,50,
10000118533,JSSRF0324479S,50,
10000118534,JSSRF0324479S,50,
10000118535,JSSRF0324479S,50,
10000116408,JSSRF0324480S,50,
10000116409,JSSRF0324480S,50,
10000116410,JSSRF0324480S,50,
10000116411,JSSRF0324480S,50,
10000116412,JSSRF0324480S,50,
10000116413,JSSRF0324480S,50,
10000116414,JSSRF0324481S,50,
10000116415,JSSRF0324481S,50,
10000116416,JSSRF0324481S,50,
10000116417,JSSRF0324481S,50,
10000116418,JSSRF0324481S,50,
10000116419,JSSRF0324481S,50,
10000118536,JSSRF0324482S,50,
10000118537,JSSRF0324482S,50,
10000118538,JSSRF0324482S,50,
10000118539,JSSRF0324482S,50,
10000118540,JSSRF0324482S,50,
10000118541,JSSRF0324482S,50,
10000060490,JSSSS24466S,50,
10000060491,JSSSS24466S,50,
10000060492,JSSSS24466S,50,
10000060493,JSSSS24466S,50,
10000060494,JSSSS24466S,50,
10000060495,JSSSS24466S,50,
10000059441,JSSSS24467S,50,
10000059442,JSSSS24467S,50,
10000059443,JSSSS24467S,50,
10000059444,JSSSS24467S,50,
10000059445,JSSSS24467S,50,
10000059446,JSSSS24467S,50,
10000059453,JSSSS24468S,50,
10000059454,JSSSS24468S,50,
10000059455,JSSSS24468S,50,
10000059456,JSSSS24468S,50,
10000059457,JSSSS24468S,50,
10000059458,JSSSS24468S,50,
10000059465,JSSSS24469S,50,
10000059466,JSSSS24469S,50,
10000059467,JSSSS24469S,50,
10000059468,JSSSS24469S,50,
10000059469,JSSSS24469S,50,
10000059470,JSSSS24469S,50,
10000059477,JSSSS24470S,50,
10000059478,JSSSS24470S,50,
10000059479,JSSSS24470S,50,
10000059480,JSSSS24470S,50,
10000059481,JSSSS24470S,50,
10000059482,JSSSS24470S,50,
10000059489,JSSSS24471S,50,
10000059490,JSSSS24471S,50,
10000059491,JSSSS24471S,50,
10000059492,JSSSS24471S,50,
10000059493,JSSSS24471S,50,
10000059494,JSSSS24471S,50,
10000062424,JSSSS24475S,50,
10000062425,JSSSS24475S,50,
10000062426,JSSSS24475S,50,
10000062427,JSSSS24475S,50,
10000062428,JSSSS24475S,50,
10000062429,JSSSS24475S,50,
10000061800,JSSSS24476S,50,
10000061801,JSSSS24476S,50,
10000061802,JSSSS24476S,50,
10000061803,JSSSS24476S,50,
10000061804,JSSSS24476S,50,
10000061805,JSSSS24476S,50,
10000027033,JST241612U,50,
10000027034,JST241613U,50,
10000027035,JST241614U,50,
10000027036,JST241615U,50,
10000031219,JST241616U,50,
10000031220,JST241617U,50,
10000031221,JST241618U,50,
10000031222,JST241619U,50,
10000031223,JST241620U,50,
10000031224,JST241621U,50,
10000031225,JST241622U,50,
10000031226,JST241623U,50,
10000037574,JST241624U,50,
10000037575,JST241625U,50,
10000037576,JST241626U,50,
10000037577,JST241627U,50,
10000031469,JST241628U,50,
10000031470,JST241629U,50,
10000031471,JST241630U,50,
10000031472,JST241631U,50,
10000031227,JST241632U,50,
10000031228,JST241633U,50,
10000031229,JST241634U,50,
10000031230,JST241635U,50,
10000037578,JST241636U,50,
10000037579,JST241637U,50,
10000037580,JST241638U,50,
10000037581,JST241639U,50,
10000032691,JST241646U,50,
10000032692,JST241647U,50,
10000032693,JST241648U,50,
10000032694,JST241649U,50,
10000051706,JST241666U,50,
10000051620,JST241667U,50,
10000051675,JST241668U,50,
10000051667,JST241669U,50,
10000051676,JST241670U,50,
10000051657,JST241671U,50,
10000051634,JST241672U,50,
10000051656,JST241673U,50,
10000051690,JST241674U,50,
10000051659,JST241675U,50,
10000051660,JST241676U,50,
10000051699,JST241677U,50,
10000051683,JST241678U,50,
10000051668,JST241679U,50,
10000051658,JST241680U,50,
10000051621,JST241681U,50,
10000044353,JST241682U,50,
10000045695,JST241683U,50,
10000044354,JST241684U,50,
10000044355,JST241685U,50,
10000055460,JST241698U,50,
10000055461,JST241699U,50,
10000055462,JST241700U,50,
10000055463,JST241701U,50,
10000055464,JST241702U,50,
10000055465,JST241703U,50,
10000055466,JST241704U,50,
10000055467,JST241705U,50,
10000055468,JST241706U,50,
10000055469,JST241707U,50,
10000055470,JST241708U,50,
10000055471,JST241709U,50,
10000055472,JST241710U,50,
10000064448,JST241711U,50,
10000064449,JST241712U,50,
10000064450,JST241713U,50,
10000064451,JST241714U,50,
10000064452,JST241715U,50,
10000003322,JSTRF0123002S,50,
10000003323,JSTRF0123002S,50,
10000003324,JSTRF0123002S,50,
10000003325,JSTRF0123002S,50,
10000003326,JSTRF0123002S,50,
10000003327,JSTRF0123002S,50,
10000003328,JSTRF0123003S,50,
10000003329,JSTRF0123003S,50,
10000003330,JSTRF0123003S,50,
10000003331,JSTRF0123003S,50,
10000003332,JSTRF0123003S,50,
10000003333,JSTRF0123003S,50,
10000003334,JSTRF0123004S,50,
10000003335,JSTRF0123004S,50,
10000003336,JSTRF0123004S,50,
10000003337,JSTRF0123004S,50,
10000003338,JSTRF0123004S,50,
10000003339,JSTRF0123004S,50,
10000003340,JSTRF0123009S,50,
10000003341,JSTRF0123009S,50,
10000003342,JSTRF0123009S,50,
10000003343,JSTRF0123009S,50,
10000003344,JSTRF0123009S,50,
10000003345,JSTRF0123009S,50,
10000003346,JSTRF0123010S,50,
10000003347,JSTRF0123010S,50,
10000003348,JSTRF0123010S,50,
10000003349,JSTRF0123010S,50,
10000003350,JSTRF0123010S,50,
10000003351,JSTRF0123010S,50,
10000003352,JSTRF0123011S,50,
10000003353,JSTRF0123011S,50,
10000003354,JSTRF0123011S,50,
10000003355,JSTRF0123011S,50,
10000003356,JSTRF0123011S,50,
10000003357,JSTRF0123011S,50,
10000003358,JSTRF0123012S,50,
10000003359,JSTRF0123012S,50,
10000003360,JSTRF0123012S,50,
10000003361,JSTRF0123012S,50,
10000003362,JSTRF0123012S,50,
10000003363,JSTRF0123012S,50,
10000004516,JSTRF0123017U,50,
10000004225,JSTRF0123018S,50,
10000004226,JSTRF0123018S,50,
10000004227,JSTRF0123018S,50,
10000004228,JSTRF0123018S,50,
10000004229,JSTRF0123018S,50,
10000004230,JSTRF0123018S,50,
10000003364,JSTRF0123020S,50,
10000003365,JSTRF0123020S,50,
10000003366,JSTRF0123020S,50,
10000003367,JSTRF0123020S,50,
10000003368,JSTRF0123020S,50,
10000003369,JSTRF0123020S,50,
10000003370,JSTRF0123023S,50,
10000003371,JSTRF0123023S,50,
10000003372,JSTRF0123023S,50,
10000003373,JSTRF0123023S,50,
10000003374,JSTRF0123023S,50,
10000003375,JSTRF0123023S,50,
10000003376,JSTRF0123025S,50,
10000003377,JSTRF0123025S,50,
10000003378,JSTRF0123025S,50,
10000003379,JSTRF0123025S,50,
10000003380,JSTRF0123025S,50,
10000003381,JSTRF0123025S,50,
10000004231,JSTRF0123027S,50,
10000004232,JSTRF0123027S,50,
10000004233,JSTRF0123027S,50,
10000004234,JSTRF0123027S,50,
10000004235,JSTRF0123027S,50,
10000004236,JSTRF0123027S,50,
10000068180,JSTRF0123027U,50,
10000068181,JSTRF0123029U,50,
10000068182,JSTRF0123032U,50,
10000007535,JSTRF0123033U,50,
10000008133,JSTRF0123034U,50,
10000056415,JSTRF0123036S,50,
10000056416,JSTRF0123036S,50,
10000056417,JSTRF0123036S,50,
10000056418,JSTRF0123036S,50,
10000056419,JSTRF0123036S,50,
10000056420,JSTRF0123036S,50,
10000068183,JSTRF0123036U,50,
10000068184,JSTRF0123037U,50,
10000003382,JSTRF0123044S,50,
10000003383,JSTRF0123044S,50,
10000003384,JSTRF0123044S,50,
10000003385,JSTRF0123044S,50,
10000003386,JSTRF0123044S,50,
10000003387,JSTRF0123044S,50,
10000003388,JSTRF0123047S,50,
10000003389,JSTRF0123047S,50,
10000003390,JSTRF0123047S,50,
10000003391,JSTRF0123047S,50,
10000003392,JSTRF0123047S,50,
10000003393,JSTRF0123047S,50,
10000004518,JSTRF0123047U,50,
10000004519,JSTRF0123048U,50,
10000003394,JSTRF0123053S,50,
10000003395,JSTRF0123053S,50,
10000003396,JSTRF0123053S,50,
10000003397,JSTRF0123053S,50,
10000003398,JSTRF0123053S,50,
10000003399,JSTRF0123053S,50,
10000004520,JSTRF0123053U,50,
10000003400,JSTRF0123055S,50,
10000003401,JSTRF0123055S,50,
10000003402,JSTRF0123055S,50,
10000003403,JSTRF0123055S,50,
10000003404,JSTRF0123055S,50,
10000003405,JSTRF0123055S,50,
10000004521,JSTRF0123056U,50,
10000003406,JSTRF0123057S,50,
10000003407,JSTRF0123057S,50,
10000003408,JSTRF0123057S,50,
10000003409,JSTRF0123057S,50,
10000003410,JSTRF0123057S,50,
10000003411,JSTRF0123057S,50,
10000068185,JSTRF0123058U,50,
10000003412,JSTRF0123059S,50,
10000003413,JSTRF0123059S,50,
10000003414,JSTRF0123059S,50,
10000003415,JSTRF0123059S,50,
10000003416,JSTRF0123059S,50,
10000003417,JSTRF0123059S,50,
10000004522,JSTRF0123063U,50,
10000068186,JSTRF0123064U,50,
10000004523,JSTRF0123065U,50,
10000004524,JSTRF0123066U,50,
10000003418,JSTRF0123067S,50,
10000003419,JSTRF0123067S,50,
10000003420,JSTRF0123067S,50,
10000003421,JSTRF0123067S,50,
10000003422,JSTRF0123067S,50,
10000003423,JSTRF0123067S,50,
10000004525,JSTRF0123068U,50,
10000004526,JSTRF0123090U,50,
10000068187,JSTRF0123091U,50,
10000006206,JSTRF0123094U,50,
10000006207,JSTRF0123096U,50,
10000057924,JSTRF0123100U,50,
10000006208,JSTRF0123103U,50,
10000011582,JSTRF0123109U,50,
10000068188,JSTRF0123112U,50,
10000068189,JSTRF0123113U,50,
10000068190,JSTRF0123122U,50,
10000004527,JSTRF0123123U,50,
10000003424,JSTRF0123146S,50,
10000003425,JSTRF0123146S,50,
10000003426,JSTRF0123146S,50,
10000003427,JSTRF0123146S,50,
10000003428,JSTRF0123146S,50,
10000003429,JSTRF0123146S,50,
10000003430,JSTRF0123147S,50,
10000003431,JSTRF0123147S,50,
10000003432,JSTRF0123147S,50,
10000003433,JSTRF0123147S,50,
10000003434,JSTRF0123147S,50,
10000003435,JSTRF0123147S,50,
10000003436,JSTRF0123149S,50,
10000003437,JSTRF0123149S,50,
10000003438,JSTRF0123149S,50,
10000003439,JSTRF0123149S,50,
10000003440,JSTRF0123149S,50,
10000003441,JSTRF0123149S,50,
10000003442,JSTRF0123203S,50,
10000003443,JSTRF0123203S,50,
10000003444,JSTRF0123203S,50,
10000003445,JSTRF0123203S,50,
10000003446,JSTRF0123203S,50,
10000003447,JSTRF0123203S,50,
10000011576,JSTRF0223159S,50,
10000011577,JSTRF0223159S,50,
10000011578,JSTRF0223159S,50,
10000011579,JSTRF0223159S,50,
10000011580,JSTRF0223159S,50,
10000011581,JSTRF0223159S,50,
10000004237,JSTRF0223160S,50,
10000004238,JSTRF0223160S,50,
10000004239,JSTRF0223160S,50,
10000004240,JSTRF0223160S,50,
10000004241,JSTRF0223160S,50,
10000004242,JSTRF0223160S,50,
10000056421,JSTRF0223161S,50,
10000056422,JSTRF0223161S,50,
10000056423,JSTRF0223161S,50,
10000056424,JSTRF0223161S,50,
10000056425,JSTRF0223161S,50,
10000056426,JSTRF0223161S,50,
10000011570,JSTRF0223162S,50,
10000011571,JSTRF0223162S,50,
10000011572,JSTRF0223162S,50,
10000011573,JSTRF0223162S,50,
10000011574,JSTRF0223162S,50,
10000011575,JSTRF0223162S,50,
10000011564,JSTRF0223163S,50,
10000011565,JSTRF0223163S,50,
10000011566,JSTRF0223163S,50,
10000011567,JSTRF0223163S,50,
10000011568,JSTRF0223163S,50,
10000011569,JSTRF0223163S,50,
10000011552,JSTRF0223164S,50,
10000011553,JSTRF0223164S,50,
10000011554,JSTRF0223164S,50,
10000011555,JSTRF0223164S,50,
10000011556,JSTRF0223164S,50,
10000011557,JSTRF0223164S,50,
10000011558,JSTRF0223166S,50,
10000011559,JSTRF0223166S,50,
10000011560,JSTRF0223166S,50,
10000011561,JSTRF0223166S,50,
10000011562,JSTRF0223166S,50,
10000011563,JSTRF0223166S,50,
10000068191,JSTRF0223183U,50,
10000056427,JSTRF0223184S,50,
10000056428,JSTRF0223184S,50,
10000056429,JSTRF0223184S,50,
10000056430,JSTRF0223184S,50,
10000056431,JSTRF0223184S,50,
10000056432,JSTRF0223184S,50,
10000003448,JSTRF0223188S,50,
10000003449,JSTRF0223188S,50,
10000003450,JSTRF0223188S,50,
10000003451,JSTRF0223188S,50,
10000003452,JSTRF0223188S,50,
10000003453,JSTRF0223188S,50,
10000003454,JSTRF0223192S,50,
10000003455,JSTRF0223192S,50,
10000003456,JSTRF0223192S,50,
10000003457,JSTRF0223192S,50,
10000003458,JSTRF0223192S,50,
10000003459,JSTRF0223192S,50,
10000003460,JSTRF0223195S,50,
10000003461,JSTRF0223195S,50,
10000003462,JSTRF0223195S,50,
10000003463,JSTRF0223195S,50,
10000003464,JSTRF0223195S,50,
10000003465,JSTRF0223195S,50,
10000068192,JSTRF0223196U,50,
10000003466,JSTRF0223199S,50,
10000003467,JSTRF0223199S,50,
10000003468,JSTRF0223199S,50,
10000003469,JSTRF0223199S,50,
10000003470,JSTRF0223199S,50,
10000003471,JSTRF0223199S,50,
10000003472,JSTRF0223200S,50,
10000003473,JSTRF0223200S,50,
10000003474,JSTRF0223200S,50,
10000003475,JSTRF0223200S,50,
10000003476,JSTRF0223200S,50,
10000003477,JSTRF0223200S,50,
10000003478,JSTRF0223201S,50,
10000003479,JSTRF0223201S,50,
10000003480,JSTRF0223201S,50,
10000003481,JSTRF0223201S,50,
10000003482,JSTRF0223201S,50,
10000003483,JSTRF0223201S,50,
10000007529,JSTRF0223203S,50,
10000007530,JSTRF0223203S,50,
10000007531,JSTRF0223203S,50,
10000007532,JSTRF0223203S,50,
10000007534,JSTRF0223203S,50,
10000007533,JSTRF0223203S,50,
10000068193,JSTRF0223205U,50,
10000011546,JSTRF0223206S,50,
10000011547,JSTRF0223206S,50,
10000011548,JSTRF0223206S,50,
10000011549,JSTRF0223206S,50,
10000011550,JSTRF0223206S,50,
10000011551,JSTRF0223206S,50,
10000068194,JSTRF0223206U,50,
10000003484,JSTRF0223214S,50,
10000003485,JSTRF0223214S,50,
10000003486,JSTRF0223214S,50,
10000003487,JSTRF0223214S,50,
10000003488,JSTRF0223214S,50,
10000003489,JSTRF0223214S,50,
10000056433,JSTRF0223223S,50,
10000056434,JSTRF0223223S,50,
10000056435,JSTRF0223223S,50,
10000056436,JSTRF0223223S,50,
10000056437,JSTRF0223223S,50,
10000056438,JSTRF0223223S,50,
10000057912,JSTRF0223230U,50,
10000003490,JSTRF0223231S,50,
10000003491,JSTRF0223231S,50,
10000003492,JSTRF0223231S,50,
10000003493,JSTRF0223231S,50,
10000003494,JSTRF0223231S,50,
10000003495,JSTRF0223231S,50,
10000057877,JSTRF0223232U,50,
10000056439,JSTRF0223237S,50,
10000056440,JSTRF0223237S,50,
10000056441,JSTRF0223237S,50,
10000056442,JSTRF0223237S,50,
10000056443,JSTRF0223237S,50,
10000056444,JSTRF0223237S,50,
10000003496,JSTRF0223238S,50,
10000003497,JSTRF0223238S,50,
10000003498,JSTRF0223238S,50,
10000003499,JSTRF0223238S,50,
10000003500,JSTRF0223238S,50,
10000003501,JSTRF0223238S,50,
10000003502,JSTRF0223239S,50,
10000003503,JSTRF0223239S,50,
10000003504,JSTRF0223239S,50,
10000003505,JSTRF0223239S,50,
10000003506,JSTRF0223239S,50,
10000003507,JSTRF0223239S,50,
10000003508,JSTRF0223242S,50,
10000003509,JSTRF0223242S,50,
10000003510,JSTRF0223242S,50,
10000003511,JSTRF0223242S,50,
10000003512,JSTRF0223242S,50,
10000003513,JSTRF0223242S,50,
10000003514,JSTRF0223245S,50,
10000003515,JSTRF0223245S,50,
10000003516,JSTRF0223245S,50,
10000003517,JSTRF0223245S,50,
10000003518,JSTRF0223245S,50,
10000003519,JSTRF0223245S,50,
10000004243,JSTRF0223248S,50,
10000004244,JSTRF0223248S,50,
10000004245,JSTRF0223248S,50,
10000004246,JSTRF0223248S,50,
10000004247,JSTRF0223248S,50,
10000004248,JSTRF0223248S,50,
10000057930,JSTRF0223248U,50,
10000068195,JSTRF0223249U,50,
10000068196,JSTRF0223250U,50,
10000068197,JSTRF0223251U,50,
10000068198,JSTRF0223252U,50,
10000068199,JSTRF0223253U,50,
10000056993,JSTRF0223254S,50,
10000056994,JSTRF0223254S,50,
10000056995,JSTRF0223254S,50,
10000056996,JSTRF0223254S,50,
10000056997,JSTRF0223254S,50,
10000056998,JSTRF0223254S,50,
10000068200,JSTRF0223254U,50,
10000068201,JSTRF0223255U,50,
10000068202,JSTRF0223256U,50,
10000043131,JSTRF0223257U,50,
10000043132,JSTRF0223261AU,50,
10000045720,JSTRF0223261BU,50,
10000043133,JSTRF0223262U,50,
10000043134,JSTRF0223263U,50,
10000037663,JSTRF0223264U,50,
10000043135,JSTRF0223269U,50,
10000043136,JSTRF0223270U,50,
10000043137,JSTRF0223271U,50,
10000068203,JSTRF0223278U,50,
10000068204,JSTRF0223279U,50,
10000068205,JSTRF0223280U,50,
10000068206,JSTRF0223289U,50,
10000068207,JSTRF0223290U,50,
10000068208,JSTRF0223291U,50,
10000068209,JSTRF0223292U,50,
10000068210,JSTRF0223296U,50,
10000068211,JSTRF0223298U,50,
10000068212,JSTRF0223305U,50,
10000068213,JSTRF0223321U,50,
10000068214,JSTRF0223322U,50,
10000003520,JSTRF02233902S,50,
10000003521,JSTRF02233902S,50,
10000003522,JSTRF02233902S,50,
10000003523,JSTRF02233902S,50,
10000003524,JSTRF02233902S,50,
10000003525,JSTRF02233902S,50,
10000006151,JSTRF02233905S,50,
10000006146,JSTRF02233905S,50,
10000006147,JSTRF02233905S,50,
10000006148,JSTRF02233905S,50,
10000006149,JSTRF02233905S,50,
10000006150,JSTRF02233905S,50,
10000004249,JSTRF0323367S,50,
10000004250,JSTRF0323367S,50,
10000004251,JSTRF0323367S,50,
10000004252,JSTRF0323367S,50,
10000004253,JSTRF0323367S,50,
10000004254,JSTRF0323367S,50,
10000004255,JSTRF0323368S,50,
10000004256,JSTRF0323368S,50,
10000004257,JSTRF0323368S,50,
10000004258,JSTRF0323368S,50,
10000004259,JSTRF0323368S,50,
10000004260,JSTRF0323368S,50,
10000004261,JSTRF0323369S,50,
10000004262,JSTRF0323369S,50,
10000004263,JSTRF0323369S,50,
10000004264,JSTRF0323369S,50,
10000004265,JSTRF0323369S,50,
10000004266,JSTRF0323369S,50,
10000014206,JSTRF0323370S,50,
10000014207,JSTRF0323370S,50,
10000014208,JSTRF0323370S,50,
10000014209,JSTRF0323370S,50,
10000014210,JSTRF0323370S,50,
10000014211,JSTRF0323370S,50,
10000004267,JSTRF0323371S,50,
10000004268,JSTRF0323371S,50,
10000004269,JSTRF0323371S,50,
10000004270,JSTRF0323371S,50,
10000004271,JSTRF0323371S,50,
10000004272,JSTRF0323371S,50,
10000004273,JSTRF0323372S,50,
10000004274,JSTRF0323372S,50,
10000004275,JSTRF0323372S,50,
10000004276,JSTRF0323372S,50,
10000004277,JSTRF0323372S,50,
10000004278,JSTRF0323372S,50,
10000015796,JSTRF0323373S,50,
10000015797,JSTRF0323373S,50,
10000015798,JSTRF0323373S,50,
10000015799,JSTRF0323373S,50,
10000015801,JSTRF0323373S,50,
10000015800,JSTRF0323373S,50,
10000014212,JSTRF0323374S,50,
10000014213,JSTRF0323374S,50,
10000014214,JSTRF0323374S,50,
10000014215,JSTRF0323374S,50,
10000014216,JSTRF0323374S,50,
10000014217,JSTRF0323374S,50,
10000004279,JSTRF0323376S,50,
10000004280,JSTRF0323376S,50,
10000004281,JSTRF0323376S,50,
10000004282,JSTRF0323376S,50,
10000004283,JSTRF0323376S,50,
10000004284,JSTRF0323376S,50,
10000004285,JSTRF0323377S,50,
10000004286,JSTRF0323377S,50,
10000004287,JSTRF0323377S,50,
10000004288,JSTRF0323377S,50,
10000004289,JSTRF0323377S,50,
10000004290,JSTRF0323377S,50,
10000006187,JSTRF0323378S,50,
10000006182,JSTRF0323378S,50,
10000006183,JSTRF0323378S,50,
10000006184,JSTRF0323378S,50,
10000006185,JSTRF0323378S,50,
10000006186,JSTRF0323378S,50,
10000003526,JSTRF0323379S,50,
10000003527,JSTRF0323379S,50,
10000003528,JSTRF0323379S,50,
10000003529,JSTRF0323379S,50,
10000003530,JSTRF0323379S,50,
10000003531,JSTRF0323379S,50,
10000056445,JSTRF0323384S,50,
10000056446,JSTRF0323384S,50,
10000056447,JSTRF0323384S,50,
10000056448,JSTRF0323384S,50,
10000056449,JSTRF0323384S,50,
10000056450,JSTRF0323384S,50,
10000006157,JSTRF03233903S,50,
10000006152,JSTRF03233903S,50,
10000006153,JSTRF03233903S,50,
10000006154,JSTRF03233903S,50,
10000006155,JSTRF03233903S,50,
10000006156,JSTRF03233903S,50,
10000004291,JSTRF03233910S,50,
10000004292,JSTRF03233910S,50,
10000004293,JSTRF03233910S,50,
10000004294,JSTRF03233910S,50,
10000004295,JSTRF03233910S,50,
10000004296,JSTRF03233910S,50,
10000057932,JSTRF0323396U,50,
10000057919,JSTRF0323397U,50,
10000004297,JSTRF0323399S,50,
10000004298,JSTRF0323399S,50,
10000004299,JSTRF0323399S,50,
10000004300,JSTRF0323399S,50,
10000004301,JSTRF0323399S,50,
10000004302,JSTRF0323399S,50,
10000057910,JSTRF0323401U,50,
10000057871,JSTRF0323402U,50,
10000003532,JSTRF0323404S,50,
10000003533,JSTRF0323404S,50,
10000003534,JSTRF0323404S,50,
10000003535,JSTRF0323404S,50,
10000003536,JSTRF0323404S,50,
10000003537,JSTRF0323404S,50,
10000057913,JSTRF0323404U,50,
10000057900,JSTRF0323405U,50,
10000057920,JSTRF0323406U,50,
10000003538,JSTRF0323407S,50,
10000003539,JSTRF0323407S,50,
10000003540,JSTRF0323407S,50,
10000003541,JSTRF0323407S,50,
10000003542,JSTRF0323407S,50,
10000003543,JSTRF0323407S,50,
10000057878,JSTRF0323407U,50,
10000057921,JSTRF0323408U,50,
10000057911,JSTRF0323409U,50,
10000057893,JSTRF0323416U,50,
10000057922,JSTRF0323425U,50,
10000005295,JSU23933U,50,
10000005296,JSU23934U,50,
10000005297,JSU23935U,50,
10000005298,JSU23936U,50,
10000005299,JSU23937U,50,
10000005300,JSU23938U,50,
10000005301,JSU23939U,50,
10000005302,JSU23940U,50,
10000005303,JSU23941U,50,
10000005304,JSU23942U,50,
10000031211,JSU24901U,50,
10000031212,JSU24902U,50,
10000031213,JSU24903U,50,
10000031214,JSU24904U,50,
10000031215,JSU24905U,50,
10000031216,JSU24906U,50,
10000031217,JSU24907U,50,
10000031218,JSU24908U,50,
10000032686,JSU24909U,50,
10000032687,JSU24910U,50,
10000032688,JSU24911U,50,
10000032689,JSU24912U,50,
10000032690,JSU24913U,50,
10000017139,JSU24914U,50,
10000017116,JSU24915U,50,
10000017117,JSU24916U,50,
10000017118,JSU24917U,50,
10000017119,JSU24918U,50,
10000017120,JSU24919U,50,
10000017121,JSU24920U,50,
10000017122,JSU24921U,50,
10000055438,JSU24922U,40,
10000055439,JSU24923U,40,
10000055440,JSU24924U,40,
10000055441,JSU24925U,40,
10000055442,JSU24926U,40,
10000055443,JSU24927U,40,
10000055444,JSU24928U,40,
10000055445,JSU24929U,40,
10000055446,JSU24930U,40,
10000055447,JSU24931U,40,
10000076495,JSU24932U,40,
10000076496,JSU24933U,40,
10000076497,JSU24934U,40,
10000076498,JSU24935U,40,
10000076499,JSU24936U,40,
10000076500,JSU24937U,40,
10000076501,JSU24938U,40,
10000076502,JSU24939U,40,
10000076503,JSU24940U,40,
10000076504,JSU24941U,40,
10000076505,JSU24942U,40,
10000076506,JSU24943U,40,
10000076507,JSU24944U,40,
10000076508,JSU24945U,40,
10000076509,JSU24946U,40,
10000076510,JSU24947U,40,
10000004528,JSURF0123013U,50,
10000057916,JSURF0123015U,50,
10000004529,JSURF0123017U,50,
10000004530,JSURF0123019U,50,
10000004531,JSURF0123020U,50,
10000004532,JSURF0123021U,50,
10000004533,JSURF0123022U,50,
10000004534,JSURF0123027U,50,
10000004535,JSURF0123028AU,50,
10000004536,JSURF0123028BU,50,
10000004537,JSURF0123029U,50,
10000004538,JSURF0123030U,50,
10000010085,JSURF0123031U,50,
10000004539,JSURF0123032U,50,
10000004540,JSURF0123034U,50,
10000010087,JSURF0123035U,50,
10000004541,JSURF0123036U,50,
10000004542,JSURF0123037U,50,
10000004543,JSURF0123038U,50,
